latitude	longitude	altitude	geometry	coordinates	OBJECTID	CODE	GIS_PIN	GlobalID	GISPINOLD	SHAPE_Leng	ShapeSTArea	ShapeSTLength	Bldg_Type												
			Polygon	-72.7126266799591,41.75707545747518,-72.7131722488523,41.75709122037797,-72.71317943725025,41.756953761562194,-72.71262741907455,41.75693796916142,-72.71262717573043,41.75697855702121,-72.7126266799591,41.75707545747518	184715	PIN	113374067		304004005		7507.42334	399.9236432	Old Style												
			Polygon	-72.71184637063311,41.757113265351975,-72.71188928813997,41.75711349907448,-72.71214430095925,41.75711490025689,-72.71217446415545,41.75711507480352,-72.71217442925365,41.75711208352425,-72.71217293349957,41.75697486891009,-72.7118442152052,41.756977175671146,-72.71184466471844,41.75696071012458,-72.71184466533337,41.7569596672974,-72.7118243237698,41.75696073084086,-72.71167306318182,41.756968584241946,-72.7116485433445,41.75696986590941,-72.7116484657661,41.75697708334666,-72.71164842636641,41.75698172202865,-72.71165363794594,41.75703136697336,-72.71168886026636,41.75702915580196,-72.71183484411867,41.75701998337984,-72.71184637063311,41.757113265351975	184720	PIN	136378015		304005005		5729.17627	396.5487619	Three Family												
			Polygon	-72.70952753964387,41.757047326218284,-72.70953821683896,41.75714546636116,-72.70953909135339,41.75715361632902,-72.7097829371363,41.75713693399265,-72.70987856218724,41.75713038099712,-72.70989916059318,41.75712898857196,-72.70990674757093,41.75712844235141,-72.70989431728611,41.75701951746047,-72.70988647375144,41.75702009103394,-72.7098356017755,41.75702397022242,-72.70970735492247,41.75703369516585,-72.70955378256632,41.7570453320919,-72.70952753964387,41.757047326218284	184729	PIN	136382129		315001002		3960.689819	280.0150794													
			Polygon	-72.70931691962873,41.756798647605464,-72.7093198721148,41.756824390017684,-72.70934917790852,41.757080689751284,-72.70935891002895,41.75716592973458,-72.70936129241129,41.75716576591657,-72.70938412662,41.75716420971362,-72.70953443655907,41.75715391656813,-72.70953909135339,41.75715361632902,-72.70953821683896,41.75714546636116,-72.70952753964387,41.757047326218284,-72.70952735743904,41.75704565214207,-72.70949900652323,41.75678510000626,-72.709497184576,41.7567682220283,-72.70948934060439,41.75676953653094,-72.70931691962873,41.756798647605464	184731	PIN	136382151		315001045		6832.177551	375.0107441	RETAIL												
			Polygon	-72.70575301296832,41.75674533212132,-72.70589869544138,41.75717865522334,-72.70616008515319,41.757126585999984,-72.70616140475428,41.75712631207302,-72.70621000457926,41.75707015505983,-72.70629901021483,41.75688001086914,-72.70575301296832,41.75674533212132	184732	PIN	159480017		316002001		13855.85852	491.6551907	MIXED USE												
			Polygon	-72.70480595679385,41.756871203009666,-72.7047481815778,41.756944149989714,-72.70455607406528,41.75718584580105,-72.70463469969967,41.75717103016528,-72.70464474324983,41.757169139700224,-72.70483014568468,41.75713414133929,-72.70484059243498,41.75713216954406,-72.705012871963,41.757099826850215,-72.7050229521409,41.75709793722409,-72.70522001052856,41.75706071905177,-72.70514020359998,41.75682382988064,-72.70513599747926,41.756811340901606,-72.70506419134453,41.756823278038524,-72.70506459360155,41.75682456800806,-72.70506876285006,41.7568373579888,-72.70507428524488,41.75685434724865,-72.70505731348305,41.756858210937054,-72.70487194355921,41.75690045458387,-72.70480595679385,41.756871203009666	184735	PIN	159480010		316002009		12319.75916	524.2694407	MFG/PROCESS												
			Polygon	-72.70556236185993,41.75674051126138,-72.70556356881012,41.75674416162217,-72.705721576275,41.75721393376442,-72.70589869544138,41.75717865522334,-72.70575301296832,41.75674533212132,-72.70574134518486,41.75671077712719,-72.70570857619934,41.75671619823591,-72.70556236185993,41.75674051126138	184739	PIN	159480016		316002002		8845.093018	453.742672	AUTO SERVICE												
			Polygon	-72.71040969634892,41.75707685880871,-72.7104279322276,41.75722291577382,-72.71079287449648,41.75720081163926,-72.71077620924184,41.757062219713454,-72.71040969634892,41.75707685880871	184743	PIN	136381095		304007004		5207.101074	304.2042585	Two Family												
			Polygon	-72.71394688540103,41.756379323611704,-72.71385478623758,41.75722815630275,-72.71396683196792,41.75721883333618,-72.71414943251213,41.75720467481899,-72.71433130017897,41.75719013158679,-72.71478604287178,41.75715270200464,-72.71476344543657,41.75698891633257,-72.7141283015138,41.75704300257711,-72.71416804369906,41.75642354799835,-72.71394688540103,41.756379323611704	184744	PIN	113370032		304001009		30391.64941	1088.763466	MULT-RET												
			Polygon	-72.71262542789238,41.757212671189976,-72.71316484066152,41.757228432133154,-72.7131722488523,41.75709122037797,-72.7126266799591,41.75707545747518,-72.71262542789238,41.757212671189976	184745	PIN	113374066		304004006		7407.588745	396.2988946	Three Family												
			Polygon	-72.7100417988787,41.75707804927637,-72.71006233016996,41.75724474409775,-72.7104279322276,41.75722291577382,-72.71040969634892,41.75707685880871,-72.7100417988787,41.75707804927637	184749	PIN	136381102		304007047		5724.239258	314.9061583													
			Polygon	-72.71331122233892,41.75722908250157,-72.71385294347297,41.757246487531525,-72.71385478623758,41.75722815630275,-72.71394688540103,41.756379323611704,-72.71369768401631,41.75634606711491,-72.71335894330107,41.75631936796628,-72.71331122233892,41.75722908250157	184750	PIN	113370033		304001007		50388.69513	958.7237414	MIXED USE												
			Polygon	-72.71184637063311,41.757113265351975,-72.71186355113838,41.75725213171925,-72.7118980028126,41.75725178634142,-72.71215477771214,41.757249236315644,-72.71217618172794,41.757249023789676,-72.71217446415545,41.75711507480352,-72.71214430095925,41.75711490025689,-72.71188928813997,41.75711349907448,-72.71184637063311,41.757113265351975	184752	PIN	136378014		304005006		4345.544312	274.4613685	APARTMENT												
			Polygon	-72.70538352499028,41.756770217731564,-72.70538601211543,41.75677760081368,-72.70543952142198,41.75693731129675,-72.70540400253915,41.75694415828398,-72.70550882773229,41.75725633343819,-72.705721576275,41.75721393376442,-72.70556356881012,41.75674416162217,-72.70556236185993,41.75674051126138,-72.7054486232436,41.75675940296258,-72.70538352499028,41.756770217731564	184756	PIN	159480015		316002003		10123.33673	478.0268056	MIXED USE												
			Polygon	-72.71091337955353,41.75702159598385,-72.71091370788122,41.757024121692545,-72.71093880008016,41.75722830394368,-72.71094313798241,41.75726724677842,-72.71130827704997,41.757222610522675,-72.71128259330827,41.75702506845956,-72.71127927346298,41.756999435747154,-72.71106434793086,41.75701245366717,-72.71094493667556,41.757019685669235,-72.71091337955353,41.75702159598385	184758	PIN	136378041		304005013		8611.436646	372.6953263	Old Style												
			Polygon	-72.71165363794594,41.75703136697336,-72.71167991523005,41.757280666315275,-72.71168213841415,41.75730177058444,-72.71182570401318,41.75729248760006,-72.71186807429072,41.75728863216877,-72.71186355113838,41.75725213171925,-72.71184637063311,41.757113265351975,-72.71183484411867,41.75701998337984,-72.71168886026636,41.75702915580196,-72.71165363794594,41.75703136697336	184762	PIN	136378045		304005009		4964.579712	297.731333	Two Family												
			Polygon	-72.7114614701043,41.756988409828885,-72.71146551528061,41.757025129679576,-72.71149522547212,41.757293777400726,-72.71149744923328,41.757313811403485,-72.71164314076225,41.75730428237009,-72.71168213841415,41.75730177058444,-72.71167991523005,41.757280666315275,-72.71165363794594,41.75703136697336,-72.71164842636641,41.75698172202865,-72.7116484657661,41.75697708334666,-72.71159389144198,41.75698038578054,-72.7114614701043,41.756988409828885	184765	PIN	136378044		304005010		6037.807678	339.4271716	Duplex												
			Polygon	-72.70935891002895,41.75716592973458,-72.70937334441503,41.757292062035475,-72.70937604159843,41.7573158833556,-72.70937615096425,41.75731681645011,-72.70954879228789,41.75728915983718,-72.70955245771673,41.757288557379724,-72.70989401826425,41.75726543250649,-72.70991531310686,41.75726398457726,-72.70992216703883,41.75726352128715,-72.70990674757093,41.75712844235141,-72.70989916059318,41.75712898857196,-72.70987856218724,41.75713038099712,-72.7097829371363,41.75713693399265,-72.70953909135339,41.75715361632902,-72.70953443655907,41.75715391656813,-72.70938412662,41.75716420971362,-72.70936129241129,41.75716576591657,-72.70935891002895,41.75716592973458	184767	PIN	136382128		315001003		7548.241394	405.1644603	Duplex												
			Polygon	-72.71130827704997,41.757222610522675,-72.71131851431461,41.75732552454186,-72.71147872007796,41.75731504008083,-72.71149744923328,41.757313811403485,-72.71149522547212,41.757293777400726,-72.71146551528061,41.757025129679576,-72.7114614701043,41.756988409828885,-72.71127927346298,41.756999435747154,-72.71128259330827,41.75702506845956,-72.71130827704997,41.757222610522675	184768	PIN	136378043		304005011		5855.481201	337.1752155	Duplex												
			Polygon	-72.70876315016234,41.75688898495524,-72.70876318545744,41.756889314281736,-72.70876548261234,41.756909650236786,-72.70877196982157,41.75696700806061,-72.70881100333939,41.75731104610503,-72.70881260700197,41.757325123988124,-72.70881517264422,41.7573249602468,-72.70894257554394,41.75731611416536,-72.70899737050269,41.75731231909299,-72.70899810354803,41.7573122644678,-72.7089438186876,41.756858697601274,-72.70876315016234,41.75688898495524	184769	PIN	136386177		315003001		8209.682129	426.7820524	MIXED USE												
			Polygon	-72.705012871963,41.757099826850215,-72.7050590700713,41.757231378309434,-72.70509630671164,41.75733737699057,-72.70509667247435,41.757338447402994,-72.70550882773229,41.75725633343819,-72.70540400253915,41.75694415828398,-72.70543952142198,41.75693731129675,-72.70538601211543,41.75677760081368,-72.70538352499028,41.756770217731564,-72.70513599747926,41.756811340901606,-72.70514020359998,41.75682382988064,-72.70522001052856,41.75706071905177,-72.7050229521409,41.75709793722409,-72.705012871963,41.757099826850215	184775	PIN	159480014		316002004		16533.81805	617.5393216	MIXED USE												
			Polygon	-72.70931691962873,41.756798647605464,-72.70930918445517,41.756799962134224,-72.70912782086471,41.75683055168542,-72.70918895775509,41.75734680029986,-72.70920728487972,41.75734387039695,-72.7092486308773,41.757337243840205,-72.70937615096425,41.75731681645011,-72.70937604159843,41.7573158833556,-72.70937334441503,41.757292062035475,-72.70935891002895,41.75716592973458,-72.70934917790852,41.757080689751284,-72.7093198721148,41.756824390017684,-72.70931691962873,41.756798647605464	184777	PIN	136382152		315001044		9860.850464	483.4837952	RES STR												
			Polygon	-72.71094313798241,41.75726724677842,-72.71095294743584,41.75734933158183,-72.71131851431461,41.75732552454186,-72.71130827704997,41.757222610522675,-72.71094313798241,41.75726724677842	184779	PIN	136378042		304005012		3394.130615	268.7026372	Old Style												
			Polygon	-72.7104279322276,41.75722291577382,-72.71043252602314,41.75726243501493,-72.71044390162498,41.75735953162303,-72.71080906439596,41.75733770194154,-72.71079287449648,41.75720081163926,-72.7104279322276,41.75722291577382	184784	PIN	136381094		304007005		4998.743103	299.8991389													
			Polygon	-72.7126246522775,41.75734988505444,-72.71315790903719,41.75736539705003,-72.71316484066152,41.757228432133154,-72.71262542789238,41.757212671189976,-72.71262526431416,41.75724206240092,-72.7126246522775,41.75734988505444	184787	PIN	113374065		304004007		7316.201355	392.8422841	Three Family												
			Polygon	-72.70876315016234,41.75688898495524,-72.70858336116302,41.75691913512767,-72.70829184971694,41.75696801559189,-72.70829192253998,41.75696875657451,-72.70833352537049,41.75735988673696,-72.70833531103408,41.757375749333406,-72.7083786340827,41.757372526712125,-72.70863516244412,41.757353491291674,-72.70863374195488,41.75734138849747,-72.70863323132099,41.757337518876376,-72.70863343977098,41.75733751895109,-72.70869139832334,41.75733347817242,-72.70881260700197,41.757325123988124,-72.70881100333939,41.75731104610503,-72.70877196982157,41.75696700806061,-72.70876548261234,41.756909650236786,-72.70876318545744,41.756889314281736,-72.70876315016234,41.75688898495524	184790	PIN	136386178		315003036		20280.52271	577.5347725	APARTMENT												
			Polygon	-72.70483014568468,41.75713414133929,-72.70491412847525,41.757373256065016,-72.70491456738324,41.75737454604921,-72.70491581367504,41.75737429869307,-72.70505576499961,41.757346307570266,-72.70508853493038,41.757340063363216,-72.70509667247435,41.757338447402994,-72.70509630671164,41.75733737699057,-72.7050590700713,41.757231378309434,-72.705012871963,41.757099826850215,-72.70484059243498,41.75713216954406,-72.70483014568468,41.75713414133929	184791	PIN	159480013		316002006		4636.17395	283.287429	APARTMENT												
			Polygon	-72.71006233016996,41.75724474409775,-72.71006758175938,41.757287007863226,-72.71007851850044,41.757381690244245,-72.71044390162498,41.75735953162303,-72.71043252602314,41.75726243501493,-72.7104279322276,41.75722291577382,-72.71006233016996,41.75724474409775	184792	PIN	136381103		304007046		5003.690857	300.160465	Two Family												
			Polygon	-72.71330337150816,41.75737178182714,-72.71383728753867,41.75738869133447,-72.71385294347297,41.757246487531525,-72.71331122233892,41.75722908250157,-72.71330337150816,41.75737178182714	184795	PIN	113370034		304001008		7637.225586	397.7878918	Three Family												
			Polygon	-72.71182570401318,41.75729248760006,-72.71183821823479,41.75738898070376,-72.71183949517842,41.75739886054209,-72.7118856029297,41.75739662546666,-72.71215469916088,41.75738354146545,-72.71217789962829,41.75738242391511,-72.7121761815675,41.75724929821786,-72.71217618172794,41.757249023789676,-72.71215477771214,41.757249236315644,-72.7118980028126,41.75725178634142,-72.71186355113838,41.75725213171925,-72.71186807429072,41.75728863216877,-72.71182570401318,41.75729248760006	184800	PIN	136378013		304005007		4672.216125	290.3944327	APARTMENT												
			Polygon	-72.70286504851526,41.75719921828556,-72.70331753780496,41.75739888409042,-72.70388880087123,41.756692351203405,-72.70386802677625,41.75668314955388,-72.70376093126752,41.75663541105961,-72.70374602053238,41.7566287913629,-72.70369807797505,41.75668582577932,-72.70369341943619,41.75669136736161,-72.70344512022137,41.75658144126715,-72.70341170711424,41.756566636098945,-72.70340580071768,41.756573000450906,-72.70340503047255,41.75657382342481,-72.70340290543822,41.75657288951063,-72.70336879508531,41.75655775473447,-72.70336292614451,41.756564585627494,-72.70336211916977,41.75656551835761,-72.70314045860538,41.75646523394143,-72.70286504851526,41.75719921828556	184801	PIN	159485061		319001002		50447.12238	972.3544591													
			Polygon	-72.70463469969967,41.75717103016528,-72.70471919386767,41.757411654587294,-72.70471974253181,41.757413219043514,-72.70472128206757,41.75741291777648,-72.70491456738324,41.75737454604921,-72.70491412847525,41.757373256065016,-72.70483014568468,41.75713414133929,-72.70464474324983,41.757169139700224,-72.70463469969967,41.75717103016528	184805	PIN	159480012		316002007		4999.868164	291.8201456	MIXED USE												
			Polygon	-72.70955245771673,41.757288557379724,-72.70956787675752,41.75742319727241,-72.70956809554647,41.75742498113255,-72.70958488225433,41.757423806970785,-72.70990995035325,41.757401307459325,-72.70993120860612,41.75739983292929,-72.70993769603011,41.75739939609622,-72.70992216703883,41.75726352128715,-72.70991531310686,41.75726398457726,-72.70989401826425,41.75726543250649,-72.70955245771673,41.757288557379724	184807	PIN	136382127		315001004		5042.669983	302.148078	Two Family												
			Polygon	-72.70768214107787,41.75707026515148,-72.70768214097019,41.7570704298084,-72.7076824318222,41.757074024925174,-72.70771186755181,41.757458235249864,-72.70774001522014,41.75745824556001,-72.70787201070011,41.757432744548765,-72.70789678960962,41.75742797853978,-72.70789781596906,41.75742775937163,-72.7078946128423,41.757393756545454,-72.70792990870038,41.75739168376232,-72.70813754209222,41.75737954720588,-72.70818834170856,41.757376574353145,-72.70818797717124,41.757373528067674,-72.70814739504905,41.75699225019831,-72.70790543965856,41.75703283246997,-72.70768214107787,41.75707026515148	184814	PIN	136392203		315004053		17933.43909	557.1390815	MIXED USE												
			Polygon	-72.70455607406528,41.75718584580105,-72.70437929897697,41.757407815092996,-72.70437217928156,41.75742126011956,-72.70437216923814,41.75743550294098,-72.70437857363095,41.75744892501339,-72.7043904771269,41.757460208718484,-72.70440696483526,41.75746740525272,-72.70442576354141,41.75747012951708,-72.7044408656873,41.757468790781324,-72.70446652478759,41.757463585913506,-72.70471974253181,41.757413219043514,-72.70471919386767,41.757411654587294,-72.70463469969967,41.75717103016528,-72.70455607406528,41.75718584580105	184816	PIN	159480011		316002008		6011.639893	321.7607112													
			Polygon	-72.71433130017897,41.75719013158679,-72.71437032208071,41.75747607040823,-72.71482594562904,41.7574400130838,-72.71478604287178,41.75715270200464,-72.71433130017897,41.75719013158679	184817	PIN	113370030		304001002		13115.69	459.8267926	MIXED USE												
			Polygon	-72.70863516244412,41.757353491291674,-72.70864952674258,41.75747424485954,-72.70864974780915,41.75747421749591,-72.70871051608688,41.75747001305744,-72.70896638533632,41.75745229392078,-72.70901377667401,41.75744899017901,-72.7090144730703,41.757448935540644,-72.70899810354803,41.7573122644678,-72.70899737050269,41.75731231909299,-72.70894257554394,41.75731611416536,-72.70881517264422,41.7573249602468,-72.70881260700197,41.757325123988124,-72.70869139832334,41.75733347817242,-72.70863343977098,41.75733751895109,-72.70863323132099,41.757337518876376,-72.70863374195488,41.75734138849747,-72.70863516244412,41.757353491291674	184818	PIN	136386176		315003002		5000.319885	300.0020568	APARTMENT												
			Polygon	-72.71414943251213,41.75720467481899,-72.71418819721633,41.75749033919314,-72.71437032208071,41.75747607040823,-72.71433130017897,41.75719013158679,-72.71414943251213,41.75720467481899	184822	PIN	113370038		304001003		5227.223572	309.2351362	Old Style												
			Polygon	-72.71007851850044,41.757381690244245,-72.71009127886879,41.75749086134751,-72.7104566625714,41.75746875842971,-72.71044390162498,41.75735953162303,-72.71007851850044,41.757381690244245	184824	PIN	136381104		304007045		3995.035034	279.9256664	Three Family												
			Polygon	-72.7104566625714,41.75746875842971,-72.71045987005003,41.75749784892003,-72.71082499807495,41.75747415392239,-72.71080906439596,41.75733770194154,-72.71044390162498,41.75735953162303,-72.7104566625714,41.75746875842971	184826	PIN	136381093		304007006		5022.691833	300.4501291	Three Family												
			Polygon	-72.71262343670911,41.75748734575726,-72.71315094059224,41.75750260893556,-72.71315790903719,41.75736539705003,-72.7126246522775,41.75734988505444,-72.71262343670911,41.75748734575726	184828	PIN	113374064		304004008		7248.333923	389.7686804	Three Family												
			Polygon	-72.71396683196792,41.75721883333618,-72.71400585227623,41.75750477227885,-72.71418819721633,41.75749033919314,-72.71414943251213,41.75720467481899,-72.71396683196792,41.75721883333618	184830	PIN	113370037		304001004		5240.335632	309.4852979	Old Style												
			Polygon	-72.70833531103408,41.757375749333406,-72.70834995585032,41.7575135724748,-72.70835039567572,41.75751354519073,-72.7083694182766,41.757512125027155,-72.70862363959614,41.75749270374352,-72.70865149544186,41.757490574044155,-72.70865014740055,41.757478004748556,-72.70864952674258,41.75747424485954,-72.70863516244412,41.757353491291674,-72.7083786340827,41.757372526712125,-72.70833531103408,41.757375749333406	184831	PIN	136386179		315003034		4144.836731	265.4465789	Old Style												
			Polygon	-72.71383728753867,41.75738869133447,-72.71382347071156,41.75751901296522,-72.71400585227623,41.75750477227885,-72.71396683196792,41.75721883333618,-72.71385478623758,41.75722815630275,-72.71385294347297,41.757246487531525,-72.71383728753867,41.75738869133447	184832	PIN	113370036		304001005		4227.520569	291.8590765	Old Style												
			Polygon	-72.71330337150816,41.75737178182714,-72.71329640337053,41.75750899457886,-72.71382347071156,41.75751901296522,-72.71383728753867,41.75738869133447,-72.71330337150816,41.75737178182714	184833	PIN	113370035		304001006		7069.256775	387.3359423	APARTMENT												
			Polygon	-72.70789781596906,41.75742775937163,-72.7079072801237,41.75752768214053,-72.70790760751598,41.757531469369376,-72.7079387252747,41.75752939505977,-72.70818638448209,41.75751282725868,-72.70820273137691,41.7575117354671,-72.70820254911642,41.75751019860304,-72.70818834170856,41.757376574353145,-72.70813754209222,41.75737954720588,-72.70792990870038,41.75739168376232,-72.7078946128423,41.757393756545454,-72.70789781596906,41.75742775937163	184838	PIN	136392202		315004002		4018.953186	260.94622	Three Family												
			Polygon	-72.70958296792631,41.75755476344786,-72.70958355106296,41.75756000523102,-72.70958362400432,41.75756058155579,-72.70959989760352,41.757559462097824,-72.70992852149229,41.757536963779245,-72.70994706752201,41.75753568040432,-72.70995318843596,41.75753527088604,-72.70993769603011,41.75739939609622,-72.70993120860612,41.75739983292929,-72.70990995035325,41.757401307459325,-72.70958488225433,41.757423806970785,-72.70956809554647,41.75742498113255,-72.70958296792631,41.75755476344786	184846	PIN	136382126		315001005		5027.236755	301.8150322	Two Family												
			Polygon	-72.70918895775509,41.75734680029986,-72.70918899412872,41.7573472393979,-72.70921659181298,41.75758012894436,-72.7092167012115,41.757581007153334,-72.70922890642386,41.757580160738165,-72.70927083670094,41.75757715683257,-72.70955657824697,41.757556675200796,-72.70958047556161,41.75755495381717,-72.70958296792631,41.75755476344786,-72.70956809554647,41.75742498113255,-72.70956787675752,41.75742319727241,-72.70955245771673,41.757288557379724,-72.70954879228789,41.75728915983718,-72.70937615096425,41.75731681645011,-72.7092486308773,41.757337243840205,-72.70920728487972,41.75734387039695,-72.70918895775509,41.75734680029986	184852	PIN	136382153		315001043		9200.055237	384.8555662	Two Family												
			Polygon	-72.711328527772,41.757435024759886,-72.7109656359715,41.75745850342209,-72.71098208297165,41.75759520167854,-72.71134471912569,41.75757147589415,-72.711328527772,41.757435024759886	184853	PIN	136377069		304006039		4964.177246	298.635301	Two Family												
			Polygon	-72.71009127886879,41.75749086134751,-72.7101042224655,41.75760014313874,-72.71046942389624,41.757577436375804,-72.71045987005003,41.75749784892003,-72.7104566625714,41.75746875842971,-72.71009127886879,41.75749086134751	184854	PIN	136381105		304007044		3985.511414	279.7377949	Three Family												
			Polygon	-72.7043533501173,41.75719871881249,-72.70414817364599,41.75710695100076,-72.70375078276412,41.7576062518332,-72.70389740643718,41.75757697411971,-72.70408185893062,41.757539999843516,-72.7043533501173,41.75719871881249	184858	PIN	159484064		316003014		11629.42059	515.2632575													
			Polygon	-72.70624750757989,41.7575437226528,-72.70627360423919,41.75754167433134,-72.70678681244007,41.75750166389555,-72.70679157842443,41.75750128148043,-72.70680488806806,41.75760290723316,-72.70680616432068,41.75761267735541,-72.7068371749292,41.75760651432225,-72.70696887820881,41.75758049282173,-72.70695652644942,41.75747101879746,-72.70692580967261,41.75719935082636,-72.70692555590891,41.75719688087747,-72.70692544637771,41.75719624965162,-72.70631807891368,41.75729871241685,-72.70628793958059,41.75731736212579,-72.70623543651753,41.75745455634531,-72.70623561876884,41.757456037469275,-72.70624721565501,41.757541828987385,-72.70624750757989,41.7575437226528	184861	PIN	136393225		315005045		19763.21405	641.6771991	BANK												
			Polygon	-72.70865149544186,41.757490574044155,-72.70866604115554,41.75761250771225,-72.70866691603916,41.75761991758735,-72.70866753911862,41.757619890367685,-72.70873091099953,41.757615494751235,-72.7089917655385,41.75759742058456,-72.70903135003682,41.75759466377547,-72.70903189981502,41.75759463567022,-72.7090144730703,41.757448935540644,-72.70901377667401,41.75744899017901,-72.70896638533632,41.75745229392078,-72.70871051608688,41.75747001305744,-72.70864974780915,41.75747421749591,-72.70864952674258,41.75747424485954,-72.70865014740055,41.757478004748556,-72.70865149544186,41.757490574044155	184865	PIN	136386175		315003003		5329.813965	306.610149	Two Family												
			Polygon	-72.71046942389624,41.757577436375804,-72.71047602276916,41.75763457458973,-72.7108409681739,41.75761109816449,-72.71082499807495,41.75747415392239,-72.71045987005003,41.75749784892003,-72.71046942389624,41.757577436375804	184869	PIN	136381092		304007007		5002.820557	300.046302	Two Family												
			Polygon	-72.71262266108671,41.75762455961258,-72.71314353230918,41.75763982067571,-72.71315094059224,41.75750260893556,-72.71262343670911,41.75748734575726,-72.71262331624746,41.75750554030908,-72.71262266108671,41.75762455961258	184870	PIN	113374063		304004009		7157.392578	386.3017788	Old Style												
			Polygon	-72.70834995585032,41.7575135724748,-72.70836463739737,41.757651368180156,-72.70836522384415,41.757651313506045,-72.70838369679511,41.75764978337067,-72.70865225095368,41.75762743166745,-72.7086676817247,41.757626147382034,-72.70866691603916,41.75761991758735,-72.70866604115554,41.75761250771225,-72.70865149544186,41.757490574044155,-72.70862363959614,41.75749270374352,-72.7083694182766,41.757512125027155,-72.70835039567572,41.75751354519073,-72.70834995585032,41.7575135724748	184874	PIN	136386180		315003033		4144.384155	265.8640127	Three Family												
			Polygon	-72.70445538579808,41.756480038336974,-72.70445471624461,41.75648101829637,-72.70426003593063,41.75672693624932,-72.70398616192294,41.75707107534873,-72.70399245806757,41.75707388474533,-72.70353409541576,41.757649834902274,-72.70353947010489,41.75764875393215,-72.70375078276412,41.7576062518332,-72.70414817364599,41.75710695100076,-72.7043533501173,41.75719871881249,-72.70460646242773,41.75688097583388,-72.70480638261125,41.756628854706044,-72.70445538579808,41.756480038336974	184875	PIN	159484048		316003013		36422.36475	1186.805893													
			Polygon	-72.71151845865853,41.75742249198839,-72.7115437202062,41.757653541523354,-72.71172331666189,41.75764020912939,-72.71169622082805,41.75741105257927,-72.71151845865853,41.75742249198839	184876	PIN	136377067		304006001		4120.005005	266.2277111	Two Family												
			Polygon	-72.71183949517842,41.75739886054209,-72.71186835440388,41.75762181470663,-72.711871748818,41.757645746825446,-72.71218143970849,41.757658966388455,-72.7121779338883,41.75738651376451,-72.71217789962829,41.75738242391511,-72.71215469916088,41.75738354146545,-72.7118856029297,41.75739662546666,-72.71183949517842,41.75739886054209	184878	PIN	136378012		304005008		8437.881104	368.3304842													
			Polygon	-72.71134471912569,41.75757147589415,-72.71135587706586,41.75766720019062,-72.7115437202062,41.757653541523354,-72.71151845865853,41.75742249198839,-72.711328527772,41.757435024759886,-72.71134471912569,41.75757147589415	184881	PIN	136377068		304006040		4382.530212	272.9227662	Two Family												
			Polygon	-72.70790760751598,41.757531469369376,-72.70792016545235,41.757664544191236,-72.70792060236997,41.75766899008755,-72.70795047396257,41.75766707997739,-72.70819366157937,41.75765163568747,-72.70821748552163,41.757650134959654,-72.7082171209814,41.75764708867454,-72.70820273137691,41.7575117354671,-72.70818638448209,41.75751282725868,-72.7079387252747,41.75752939505977,-72.70790760751598,41.757531469369376	184884	PIN	136392201		315004003		4086.171021	262.9675881	Three Family												
			Polygon	-72.70445538579808,41.756480038336974,-72.70439481441659,41.75645443083953,-72.7042001763687,41.756700296396936,-72.70342744011245,41.75767127106632,-72.70346159552179,41.75766440698683,-72.7035235155711,41.75765196260648,-72.70353409541576,41.757649834902274,-72.70399245806757,41.75707388474533,-72.70398616192294,41.75707107534873,-72.70426003593063,41.75672693624932,-72.70445471624461,41.75648101829637,-72.70445538579808,41.756480038336974	184886	PIN	159484063		316003015		10113.52716	1061.993816													
			Polygon	-72.70681338417847,41.757668087114055,-72.70681528045581,41.75768241297638,-72.70683818853905,41.75768036333418,-72.70693847095967,41.757671372105875,-72.70721083879717,41.75764688463961,-72.70726347236173,41.75764215653338,-72.70726278049386,41.757635349599866,-72.70721233946176,41.757151103152985,-72.70721201171287,41.75714791966379,-72.70692544637771,41.75719624965162,-72.70692555590891,41.75719688087747,-72.70692580967261,41.75719935082636,-72.70695652644942,41.75747101879746,-72.70696887820881,41.75758049282173,-72.7068371749292,41.75760651432225,-72.70680616432068,41.75761267735541,-72.70681338417847,41.757668087114055	184889	PIN	136393224		315005001		15201.07422	595.9233053	MIXED USE												
			Polygon	-72.70958362400432,41.75756058155579,-72.70959915259587,41.757696072201256,-72.70961223749414,41.75769514372503,-72.7097591402141,41.75768468443848,-72.70994709350758,41.75767133027938,-72.70996296397023,41.757670210630295,-72.7099685351359,41.75766980092048,-72.70995318843596,41.75753527088604,-72.70994706752201,41.75753568040432,-72.70992852149229,41.757536963779245,-72.70959989760352,41.757559462097824,-72.70958362400432,41.75756058155579	184890	PIN	136382125		315001006		4999.059692	301.2472497	Two Family												
			Polygon	-72.7101042224655,41.75760014313874,-72.71011701936752,41.75770964441743,-72.71048218476113,41.75768693760208,-72.71047602276916,41.75763457458973,-72.71046942389624,41.757577436375804,-72.7101042224655,41.75760014313874	184893	PIN	136381106		304007043		4004.272644	280.0708704	APARTMENT												
